vendor,model,iOS_version,region3,ruleid,inc_num,call_num,inc_ratio
Apple,A1662,11.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,12,1519,0.0078999342
Apple,A1687,11.2.1,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,1,1519,0.0006583278
Apple,A1662,11.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1519,0.0006583278
Apple,A1687,11.2.1,WASHINGTON DC,MUTING_VOLTE_VOICE,13,1519,0.0085582620
Apple,A1687,11.2.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,3,1519,0.0019749835
Apple,A1687,10.2.1,SEATTLE,DROP_CC_481_VOLTE_IMS,2,1500,0.0013333333
Apple,A1687,10.2.1,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1500,0.0006666667
Apple,A1687,10.2.1,SEATTLE,DROP_CC_408_VOLTE_IMS,1,1500,0.0006666667
Apple,A1687,10.2.1,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,1500,0.0026666667
Apple,A1687,10.2.1,SEATTLE,MUTING_VOLTE_VOICE,37,1500,0.0246666667
Apple,A1687,10.2.1,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,5,1500,0.0033333333
Apple,A1687,10.2.1,SEATTLE,DROP_CC_503_VOLTE_IMS,2,1500,0.0013333333
Apple,A1687,10.2.1,SEATTLE,GARBLING_VOLTE_VOICE,148,1500,0.0986666667
Apple,A1687,10.2.1,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,7,1500,0.0046666667
Apple,A1549,11.2.5,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,3,1499,0.0020013342
Apple,A1549,11.2.5,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,11,1499,0.0073382255
Apple,A1549,11.2.5,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,1,1499,0.0006671114
Apple,A1549,11.2.5,WASHINGTON DC,MUTING_VOLTE_VOICE,13,1499,0.0086724483
Apple,A1549,11.2.5,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,14,1499,0.0093395597
Apple,A1549,11.2.5,WASHINGTON DC,GARBLING_VOLTE_VOICE,86,1499,0.0573715811
Apple,A1549,11.2.5,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,1499,0.0013342228
Apple,A1549,11.2.5,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1499,0.0020013342
Apple,A1897,12,SEATTLE,MUTING_VOLTE_VOICE,17,1496,0.0113636364
Apple,A1897,12,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1496,0.0020053476
Apple,A1897,12,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1496,0.0006684492
Apple,A1897,12,SEATTLE,DROP_CC_481_VOLTE_IMS,1,1496,0.0006684492
Apple,A1897,12,SEATTLE,GARBLING_VOLTE_VOICE,141,1496,0.0942513369
Apple,A1897,12,SEATTLE,DROP_CC_503_VOLTE_IMS,2,1496,0.0013368984
Apple,A1897,12,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,8,1496,0.0053475936
Apple,A1897,11.2.2,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,11,1495,0.0073578595
Apple,A1897,11.2.2,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,1495,0.0006688963
Apple,A1897,11.2.2,WASHINGTON DC,GARBLING_VOLTE_VOICE,154,1495,0.1030100334
Apple,A1897,11.2.2,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,2,1495,0.0013377926
Apple,A1897,11.2.2,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,1495,0.0013377926
Apple,A1897,11.2.2,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,1,1495,0.0006688963
Apple,A1897,11.2.2,WASHINGTON DC,MUTING_VOLTE_VOICE,25,1495,0.0167224080
Apple,A1897,11.2.2,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,1495,0.0026755853
Apple,A1688,10.3.2,SEATTLE,GARBLING_VOLTE_VOICE,153,1492,0.1025469169
Apple,A1688,10.3.2,SEATTLE,DROP_CC_503_VOLTE_IMS,2,1492,0.0013404826
Apple,A1688,10.3.2,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,7,1492,0.0046916890
Apple,A1688,10.3.2,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,4,1492,0.0026809651
Apple,A1688,10.3.2,SEATTLE,MUTING_VOLTE_VOICE,36,1492,0.0241286863
Apple,A1688,10.3.2,SEATTLE,DROP_CC_481_VOLTE_IMS,2,1492,0.0013404826
Apple,A1778,11.2.1,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,1487,0.0013449899
Apple,A1778,11.2.1,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,1487,0.0026899798
Apple,A1778,11.2.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,7,1487,0.0047074647
Apple,A1778,11.2.1,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,3,1487,0.0020174849
Apple,A1778,11.2.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,5,1487,0.0033624748
Apple,A1778,11.2.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,190,1487,0.1277740417
Apple,A1778,11.2.1,WASHINGTON DC,MUTING_VOLTE_VOICE,23,1487,0.0154673840
Apple,A1778,11.2.1,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1487,0.0020174849
Apple,A1905,11.2.5,WASHINGTON DC,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,1484,0.0006738544
Apple,A1905,11.2.5,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,2,1484,0.0013477089
Apple,A1905,11.2.5,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,2,1484,0.0013477089
Apple,A1905,11.2.5,WASHINGTON DC,GARBLING_VOLTE_VOICE,82,1484,0.0552560647
Apple,A1905,11.2.5,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,1484,0.0006738544
Apple,A1905,11.2.5,WASHINGTON DC,MUTING_VOLTE_VOICE,12,1484,0.0080862534
Apple,A1905,11.2.5,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,16,1484,0.0107816712
Apple,A1905,11.2.5,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,1484,0.0013477089
Apple,A1784,11,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,7,1475,0.0047457627
Apple,A1784,11,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1475,0.0020338983
Apple,A1784,11,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,3,1475,0.0020338983
Apple,A1784,11,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,5,1475,0.0033898305
Apple,A1784,11,WASHINGTON DC,GARBLING_VOLTE_VOICE,152,1475,0.1030508475
Apple,A1784,11,WASHINGTON DC,MUTING_VOLTE_VOICE,26,1475,0.0176271186
Apple,A1784,11,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,2,1475,0.0013559322
Apple,A1662,11.2.6,SEATTLE,DROP_CC_OTHER_VOLTE_IMS,2,1460,0.0013698630
Apple,A1662,11.2.6,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,5,1460,0.0034246575
Apple,A1662,11.2.6,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1460,0.0006849315
Apple,A1662,11.2.6,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,12,1460,0.0082191781
Apple,A1662,11.2.6,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,1460,0.0013698630
Apple,A1662,11.2.6,SEATTLE,GARBLING_VOLTE_VOICE,224,1460,0.1534246575
Apple,A1662,11.2.6,SEATTLE,DROP_CC_481_VOLTE_IMS,1,1460,0.0006849315
Apple,A1662,11.2.6,SEATTLE,DROP_CC_503_VOLTE_IMS,1,1460,0.0006849315
Apple,A1662,11.2.6,SEATTLE,MUTING_VOLTE_VOICE,34,1460,0.0232876712
Apple,A1897,11.1.2,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,3,1448,0.0020718232
Apple,A1897,11.1.2,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1448,0.0006906077
Apple,A1897,11.1.2,SEATTLE,MUTING_VOLTE_VOICE,21,1448,0.0145027624
Apple,A1897,11.1.2,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,4,1448,0.0027624309
Apple,A1897,11.1.2,SEATTLE,GARBLING_VOLTE_VOICE,146,1448,0.1008287293
Apple,A1897,11.1.2,SEATTLE,DROP_CC_481_VOLTE_IMS,1,1448,0.0006906077
Apple,A1897,11.1.2,SEATTLE,DROP_CC_503_VOLTE_IMS,1,1448,0.0006906077
Apple,A1897,11.1.2,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,6,1448,0.0041436464
Apple,A1784,10.3.2,SEATTLE,DROP_CC_408_VOLTE_IMS,1,1430,0.0006993007
Apple,A1784,10.3.2,SEATTLE,DROP_CC_503_VOLTE_IMS,3,1430,0.0020979021
Apple,A1784,10.3.2,SEATTLE,GARBLING_VOLTE_VOICE,125,1430,0.0874125874
Apple,A1784,10.3.2,SEATTLE,DROP_CC_481_VOLTE_IMS,2,1430,0.0013986014
Apple,A1784,10.3.2,SEATTLE,MUTING_VOLTE_VOICE,23,1430,0.0160839161
Apple,A1784,10.3.2,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,7,1430,0.0048951049
Apple,A1784,10.3.2,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1430,0.0006993007
Apple,A1784,10.3.2,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,11,1430,0.0076923077
Apple,A1688,11.2.2,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1426,0.0007012623
Apple,A1688,11.2.2,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,5,1426,0.0035063114
Apple,A1688,11.2.2,WASHINGTON DC,GARBLING_VOLTE_VOICE,103,1426,0.0722300140
Apple,A1688,11.2.2,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,9,1426,0.0063113604
Apple,A1688,11.2.2,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,1426,0.0014025245
Apple,A1688,11.2.2,WASHINGTON DC,MUTING_VOLTE_VOICE,21,1426,0.0147265077
Apple,A1688,11.2.2,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,1,1426,0.0007012623
Apple,A1662,12,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,2,1421,0.0014074595
Apple,A1662,12,WASHINGTON DC,GARBLING_VOLTE_VOICE,87,1421,0.0612244898
Apple,A1662,12,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,5,1421,0.0035186488
Apple,A1662,12,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,1421,0.0007037298
Apple,A1662,12,WASHINGTON DC,MUTING_VOLTE_VOICE,20,1421,0.0140745954
Apple,A1662,12,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,7,1421,0.0049261084
Apple,A1784,11.4,HAWAII,MUTING_VOLTE_VOICE,13,1413,0.0092002831
Apple,A1784,11.4,HAWAII,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,1413,0.0007077141
Apple,A1784,11.4,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,9,1413,0.0063694268
Apple,A1784,11.4,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,1413,0.0014154282
Apple,A1784,11.4,HAWAII,GARBLING_VOLTE_VOICE,98,1413,0.0693559802
Apple,A1784,11.4,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,1413,0.0007077141
Apple,A1784,11.4,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,3,1413,0.0021231423
Apple,A1784,11.4,HAWAII,DROP_CC_503_VOLTE_IMS,2,1413,0.0014154282
Apple,A1784,11.4,HAWAII,DROP_CC_481_VOLTE_IMS,2,1413,0.0014154282
Apple,A1905,12.1.3,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,2,1411,0.0014174344
Apple,A1905,12.1.3,WASHINGTON DC,MUTING_VOLTE_VOICE,22,1411,0.0155917789
Apple,A1905,12.1.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,1411,0.0014174344
Apple,A1905,12.1.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,4,1411,0.0028348689
Apple,A1905,12.1.3,WASHINGTON DC,GARBLING_VOLTE_VOICE,108,1411,0.0765414600
Apple,A1905,12.1.3,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,3,1411,0.0021261517
Apple,A1905,12.1.3,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,1,1411,0.0007087172
Apple,A1905,12.1.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1411,0.0007087172
Apple,A1784,11.2.1,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,1405,0.0014234875
Apple,A1784,11.2.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,12,1405,0.0085409253
Apple,A1784,11.2.1,WASHINGTON DC,MUTING_VOLTE_VOICE,23,1405,0.0163701068
Apple,A1784,11.2.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,2,1405,0.0014234875
Apple,A1784,11.2.1,WASHINGTON DC,DROP_CC_408_VOLTE_IMS,1,1405,0.0007117438
Apple,A1784,11.2.1,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,1405,0.0007117438
Apple,A1784,11.2.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,100,1405,0.0711743772
Apple,A1921,12.1,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,1396,0.0014326648
Apple,A1921,12.1,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,1396,0.0014326648
Apple,A1921,12.1,HAWAII,DROP_CC_503_VOLTE_IMS,8,1396,0.0057306590
Apple,A1921,12.1,HAWAII,MUTING_VOLTE_VOICE,7,1396,0.0050143266
Apple,A1921,12.1,HAWAII,GARBLING_VOLTE_VOICE,47,1396,0.0336676218
Apple,A1921,12.1,HAWAII,DROP_CC_481_VOLTE_IMS,2,1396,0.0014326648
Apple,A1921,12.1,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,14,1396,0.0100286533
Apple,A1921,12.1,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1396,0.0021489971
Apple,A1984,12.1.1,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,4,1390,0.0028776978
Apple,A1984,12.1.1,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1390,0.0007194245
Apple,A1984,12.1.1,SEATTLE,GARBLING_VOLTE_VOICE,146,1390,0.1050359712
Apple,A1984,12.1.1,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,9,1390,0.0064748201
Apple,A1984,12.1.1,SEATTLE,MUTING_VOLTE_VOICE,25,1390,0.0179856115
Apple,A1662,10.3.3,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,7,1374,0.0050946143
Apple,A1662,10.3.3,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,7,1374,0.0050946143
Apple,A1662,10.3.3,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1374,0.0007278020
Apple,A1662,10.3.3,SEATTLE,DROP_CC_503_VOLTE_IMS,2,1374,0.0014556041
Apple,A1662,10.3.3,SEATTLE,DROP_CC_481_VOLTE_IMS,1,1374,0.0007278020
Apple,A1662,10.3.3,SEATTLE,GARBLING_VOLTE_VOICE,136,1374,0.0989810771
Apple,A1662,10.3.3,SEATTLE,MUTING_VOLTE_VOICE,35,1374,0.0254730713
Apple,A1633,11.3,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,2,1360,0.0014705882
Apple,A1633,11.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,1360,0.0014705882
Apple,A1633,11.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,7,1360,0.0051470588
Apple,A1633,11.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,8,1360,0.0058823529
Apple,A1633,11.3,WASHINGTON DC,MUTING_VOLTE_VOICE,22,1360,0.0161764706
Apple,A1633,11.3,WASHINGTON DC,GARBLING_VOLTE_VOICE,97,1360,0.0713235294
Apple,A1662,11.3,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1356,0.0007374631
Apple,A1662,11.3,SEATTLE,GARBLING_VOLTE_VOICE,96,1356,0.0707964602
Apple,A1662,11.3,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,15,1356,0.0110619469
Apple,A1662,11.3,SEATTLE,MUTING_VOLTE_VOICE,20,1356,0.0147492625
Apple,A1662,11.3,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1356,0.0022123894
Apple,A1662,11.3,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1356,0.0007374631
Apple,A1901,11.3.1,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,1355,0.0014760148
Apple,A1688,10.1.1,WASHINGTON DC,MUTING_VOLTE_VOICE,24,1355,0.0177121771
Apple,A1901,11.3.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,96,1355,0.0708487085
Apple,A1688,10.1.1,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,3,1355,0.0022140221
Apple,A1688,10.1.1,WASHINGTON DC,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,2,1355,0.0014760148
Apple,A1688,10.1.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,12,1355,0.0088560886
Apple,A1688,10.1.1,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,2,1355,0.0014760148
Apple,A1901,11.3.1,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,3,1355,0.0022140221
Apple,A1901,11.3.1,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1355,0.0007380074
Apple,A1901,11.3.1,WASHINGTON DC,MUTING_VOLTE_VOICE,13,1355,0.0095940959
Apple,A1688,10.1.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,3,1355,0.0022140221
Apple,A1901,11.3.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,9,1355,0.0066420664
Apple,A1688,10.1.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,154,1355,0.1136531365
Apple,A1687,10.2,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,1,1346,0.0007429421
Apple,A1687,10.2,WASHINGTON DC,GARBLING_VOLTE_VOICE,95,1346,0.0705794948
Apple,A1687,10.2,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1346,0.0007429421
Apple,A1687,10.2,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,1,1346,0.0007429421
Apple,A1687,10.2,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,1346,0.0014858841
Apple,A1687,10.2,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1346,0.0022288262
Apple,A1687,10.2,WASHINGTON DC,MUTING_VOLTE_VOICE,11,1346,0.0081723626
Apple,A1662,12.0.1,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,2,1344,0.0014880952
Apple,A1662,12.0.1,SEATTLE,DROP_CC_481_VOLTE_IMS,2,1344,0.0014880952
Apple,A1662,12.0.1,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1344,0.0007440476
Apple,A1662,12.0.1,SEATTLE,GARBLING_VOLTE_VOICE,144,1344,0.1071428571
Apple,A1662,12.0.1,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,10,1344,0.0074404762
Apple,A1662,12.0.1,SEATTLE,MUTING_VOLTE_VOICE,30,1344,0.0223214286
Apple,A1662,12.0.1,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1344,0.0007440476
Apple,A1662,12.0.1,SEATTLE,DROP_CC_503_VOLTE_IMS,1,1344,0.0007440476
Apple,A1662,11.3.1,SEATTLE,DROP_CC_481_VOLTE_IMS,2,1336,0.0014970060
Apple,A1662,11.3.1,SEATTLE,GARBLING_VOLTE_VOICE,153,1336,0.1145209581
Apple,A1662,11.3.1,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,9,1336,0.0067365269
Apple,A1662,11.3.1,SEATTLE,MUTING_VOLTE_VOICE,29,1336,0.0217065868
Apple,A1662,11.3.1,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1336,0.0007485030
Apple,A1662,11.3.1,SEATTLE,DROP_CC_408_VOLTE_IMS,1,1336,0.0007485030
Apple,A1662,11.3.1,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,11,1336,0.0082335329
Apple,A1662,11.3.1,SEATTLE,DROP_CC_503_VOLTE_IMS,1,1336,0.0007485030
Apple,A1662,11.3.1,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,1336,0.0014970060
Apple,A1921,12.1.2,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1332,0.0007507508
Apple,A1921,12.1.2,HAWAII,DROP_CC_408_VOLTE_IMS,1,1332,0.0007507508
Apple,A1921,12.1.2,HAWAII,DROP_CC_503_VOLTE_IMS,8,1332,0.0060060060
Apple,A1921,12.1.2,HAWAII,DROP_CC_481_VOLTE_IMS,3,1332,0.0022522523
Apple,A1921,12.1.2,HAWAII,MUTING_VOLTE_VOICE,16,1332,0.0120120120
Apple,A1921,12.1.2,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,2,1332,0.0015015015
Apple,A1921,12.1.2,HAWAII,GARBLING_VOLTE_VOICE,61,1332,0.0457957958
Apple,A1921,12.1.2,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,16,1332,0.0120120120
Apple,A1549,11.3.1,SEATTLE,DROP_CC_481_VOLTE_IMS,2,1329,0.0015048909
Apple,A1549,11.3.1,SEATTLE,MUTING_VOLTE_VOICE,8,1329,0.0060195636
Apple,A1549,11.3.1,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,5,1329,0.0037622272
Apple,A1549,11.3.1,SEATTLE,GARBLING_VOLTE_VOICE,63,1329,0.0474040632
Apple,A1549,11.3.1,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1329,0.0007524454
Apple,A1549,11.3.1,SEATTLE,DROP_CC_408_VOLTE_IMS,1,1329,0.0007524454
Apple,A1549,11.3.1,SEATTLE,DROP_CC_503_VOLTE_IMS,2,1329,0.0015048909
Apple,A1661,11.3.1,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,1328,0.0007530120
Apple,A1661,11.3.1,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1328,0.0022590361
Apple,A1661,11.3.1,WASHINGTON DC,MUTING_VOLTE_VOICE,7,1328,0.0052710843
Apple,A1661,11.3.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,4,1328,0.0030120482
Apple,A1661,11.3.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,58,1328,0.0436746988
Apple,A1661,11.3.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,6,1328,0.0045180723
Apple,A1661,11.3.1,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,7,1328,0.0052710843
Apple,A1549,12.1.2,HAWAII,DROP_CC_481_VOLTE_IMS,5,1324,0.0037764350
Apple,A1549,12.1.2,HAWAII,DROP_CC_408_VOLTE_IMS,1,1324,0.0007552870
Apple,A1549,12.1.2,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1324,0.0007552870
Apple,A1549,12.1.2,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,1324,0.0007552870
Apple,A1549,12.1.2,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,13,1324,0.0098187311
Apple,A1549,12.1.2,HAWAII,MUTING_VOLTE_VOICE,12,1324,0.0090634441
Apple,A1549,12.1.2,HAWAII,GARBLING_VOLTE_VOICE,78,1324,0.0589123867
Apple,A1687,11.2.6,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,1312,0.0022865854
Apple,A1687,11.2.6,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,6,1312,0.0045731707
Apple,A1687,11.2.6,HAWAII,MUTING_VOLTE_VOICE,20,1312,0.0152439024
Apple,A1687,11.2.6,HAWAII,GARBLING_VOLTE_VOICE,75,1312,0.0571646341
Apple,A1784,11.1.2,SEATTLE,GARBLING_VOLTE_VOICE,106,1309,0.0809778457
Apple,A1897,11.3.1,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,11,1309,0.0084033613
Apple,A1784,11.1.2,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,9,1309,0.0068754775
Apple,A1897,11.3.1,HAWAII,DROP_CC_503_VOLTE_IMS,5,1309,0.0038197097
Apple,A1897,11.3.1,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,3,1309,0.0022918258
Apple,A1784,11.1.2,SEATTLE,DROP_CC_503_VOLTE_IMS,1,1309,0.0007639419
Apple,A1784,11.1.2,SEATTLE,MUTING_VOLTE_VOICE,16,1309,0.0122230710
Apple,A1897,11.3.1,HAWAII,MUTING_VOLTE_VOICE,12,1309,0.0091673033
Apple,A1897,11.3.1,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,1309,0.0007639419
Apple,A1784,11.1.2,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,1309,0.0007639419
Apple,A1897,11.3.1,HAWAII,GARBLING_VOLTE_VOICE,94,1309,0.0718105424
Apple,A1784,11.1.2,SEATTLE,DROP_CC_OTHER_VOLTE_IMS,1,1309,0.0007639419
Apple,A1784,11.1.2,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,1309,0.0007639419
